success_metric,zipcode
0.0527888446215,85032
0.0,85032
0.0,85032
0.362589928058,85032
0.0355029585799,85032
0.00417362270451,85032
0.0957055214724,85032
0.0,85032
0.0515274199485,85032
0.0176385889129,85032
0.0118821292776,85032
0.0639534883721,85032
0.0,85032
0.00673400673401,85032
0.111181702668,85032
0.0,85032
0.161954624782,85032
0.0384087791495,85032
0.0365853658537,85032
0.0165184243964,85032
0.0312204351939,85032
0.220408163265,85032
0.0166666666667,85032
2.28753680079,85032
0.126151665485,85032
0.0793650793651,85032
0.0288957688338,85032
0.0,89110
0.0337078651685,89110
0.0227642276423,89110
0.188524590164,89110
0.0166172106825,89110
0.301948051948,89110
0.0,89110
0.0861244019139,89110
0.105150214592,89110
0.0134228187919,89110
0.0,89110
0.0179345683879,89110
0.0276497695853,89110
0.599184782609,89110
0.0731399747793,89110
0.0144717800289,89110
0.0114254624592,89110
0.0308823529412,89110
0.0136901057872,89110
0.0110062893082,89110
0.0232172470978,89110
0.116164720344,89110
0.107946026987,89110
0.0691016781836,89110
0.136286201022,89110
0.041804910418,89110
0.0270692347736,89110
0.0282021151586,89110
0.0137952176579,89110
0.195283018868,89110
0.0150281778334,89110
0.0,89110
0.00453720508167,89110
9.0,89110
0.156262585582,89110
0.015037593985,89110
0.070564516129,89110
0.00983284169125,89110
0.0275715800636,89110
0.015625,89110
0.0120793787748,89110
0.0408035153798,89110
0.0696517412935,89110
0.110201042442,89110
0.298460323727,89110
0.017094017094,89110
0.0,89110
0.307860262009,89110
0.0678623364033,89110
0.0774071743235,89110
0.0205831903945,89110
0.0399408284024,89110
0.0614035087719,89110
0.00601322910403,89110
0.0,89110
0.0159857904085,89110
0.0,89110
0.030557421088,89110
0.157894736842,89110
0.0,89110
0.0191326530612,89110
2.53846153846,28269
0.0283855706682,28269
0.0102629890956,28269
0.0131147540984,28269
0.0,28269
0.00731707317073,28269
0.0,28269
0.0258620689655,28269
0.0190131281123,28269
0.0103132161956,28269
0.0503848845346,28269
0.0794701986755,28269
0.0839366515837,28269
0.0,28269
0.0123529411765,28269
0.0311355311355,28269
0.0200071454091,28269
0.0101936799185,28269
0.0399733510993,28269
0.0397456279809,28269
0.0217864923747,28269
0.032175032175,28269
0.0783722682743,28269
0.0379497289305,28269
0.3125,28269
0.0,28269
0.0134730538922,28269
0.0744979919679,28269
0.00981033355134,28269
0.0,28269
0.0343531937735,28269
0.0,28269
0.473748473748,28269
0.0638783269962,28269
0.140401903755,28269
0.0261845386534,28269
0.104651162791,28269
0.00885935769657,28269
0.100197433366,28269
0.136958710977,28269
0.0742574257426,28269
0.0089179548157,28269
0.0169995750106,28269
0.0450281425891,28269
0.0268656716418,28269
0.0436626746507,28269
0.0847268673356,28269
0.00963081861958,28269
0.19176398279,28269
0.134185303514,28269
0.0718562874251,28269
0.0162037037037,28269
0.0168674698795,28269
0.0225846925972,28269
0.147851727043,28269
0.23661971831,28269
0.0143626570916,28269
0.0,28269
0.142983230362,28269
0.0249810749432,28269
6.75,28269
0.0402684563758,85225
0.101739130435,85225
0.0,85225
0.792378449409,85225
0.0,85225
0.0385793018983,85225
0.0,85225
0.364864864865,85225
0.0,85225
0.0,85225
0.252054794521,85225
0.00753012048193,85225
0.0278376436782,85225
0.0166666666667,85225
0.106844224218,85225
0.21641556811,85225
0.0,85225
0.0,85225
0.0117493472585,85225
0.343434343434,85225
0.0183486238532,85225
0.0,85225
1.81818181818,85225
0.0,85225
0.237586423633,85225
0.0,85225
0.0154506437768,85225
0.023976023976,85225
0.0,85225
0.0269948392219,85225
0.0,85225
0.0553633217993,85225
0.0987027636774,85225
0.0,85225
1.9375,85225
0.191039729501,85225
0.221318879855,85225
0.00917992656059,85225
0.0212598425197,85225
0.0,85225
0.0,85225
0.00647249190939,85225
0.0241824044219,85225
0.227256944444,85225
0.106278950077,85225
0.730181818182,85225
0.0924657534247,85225
0.123282584478,85225
0.19940915805,85225
0.0,85225
0.0221493027071,85225
0.0,85225
0.0,85225
0.134967320261,85225
0.130131680868,85225
0.0484734025811,85225
0.0,85225
0.694087403599,85225
0.0344036697248,85225
2.16145833333,85225
0.406205923836,85225
0.0,85225
0.0,85225
0.225016655563,85225
0.473053892216,85225
0.136630754163,85225
0.0395647873393,85225
0.141255605381,85225
0.0626770538244,85225
0.200757575758,85225
0.0,85225
0.0,85225
0.0575858250277,85225
0.403775563713,85225
0.0044964028777,85225
0.0,85225
0.0336283185841,85225
0.093465284323,85225
0.108034571063,85225
1.13803577455,85225
0.00662690523526,85225
0.0167682926829,85225
0.0653594771242,85225
0.33731451321,85225
0.0170731707317,85225
0.222575516693,85225
0.062769010043,85225
0.0,85225
0.0221659278024,85225
1.07717569787,85225
0.0535714285714,85225
0.0,85225
0.0,85225
0.0,85225
0.0107969151671,85225
0.0,85225
0.0,85225
0.370682392586,85225
0.0,85225
0.488505747126,85225
0.0118243243243,85225
0.0,85225
0.0,85225
0.621842496285,85225
0.131188118812,85225
0.251223491028,85225
0.0,85225
0.0167224080268,85225
0.0,85225
0.543103448276,85225
25.0,85225
0.0,85225
0.0,85225
0.0,85225
0.669333333333,85225
0.00591366055588,85225
0.0632911392405,85225
0.0,85225
0.0,85225
0.0,85225
0.00730688935282,85225
0.749733759318,85225
0.0,85225
0.706278026906,85225
0.0258855585831,89031
0.0,89031
0.0836450187011,89031
0.0118906064209,89031
0.0907581627006,89031
0.0240446543581,89031
0.0186567164179,89031
0.0343730108211,89031
0.0,89031
0.149264705882,89031
0.119250425894,89031
0.0424944812362,89031
2.55405405405,89031
0.0742574257426,89031
0.0133689839572,89031
0.0,89031
0.0,89031
0.0865834633385,89031
0.0198347107438,89031
0.0,89031
0.0,89031
0.0357798165138,89031
0.078725398313,89031
0.0827220863896,89031
0.0180555555556,89031
0.0967808501857,89031
0.235294117647,89031
0.0714285714286,89031
0.110236220472,89031
0.0,89031
0.0,89031
0.0145161290323,89031
0.0678244972578,89031
0.033488372093,89031
0.0280701754386,89031
0.17816091954,89031
0.122727272727,89031
0.0,89031
0.0169971671388,89031
0.128891864747,89031
0.020725388601,89031
0.072852233677,89031
0.025507548152,89031
0.0102871838834,89031
0.0244698205546,89031
0.178665661515,89031
0.0352990033223,89031
0.0298804780876,89031
0.15881147541,89031
0.0,89031
0.0,89031
0.0439790575916,89031
0.0143763213531,89031
0.217573221757,85308
0.0285714285714,85308
0.0,85308
0.00967741935484,85308
0.197815533981,85308
0.0,85308
0.247787610619,85308
0.10993325481,85308
0.780656303972,85308
0.0348027842227,85308
0.0800889877642,85308
0.0,85308
0.0511525102621,85308
0.0,85308
0.381709741551,85308
0.0,85308
0.016196013289,85308
0.454152249135,85308
0.0,85308
0.0138206388206,85308
0.0,85308
0.0,85308
0.0169915042479,85308
0.0,85308
0.0375,85308
0.361056751468,85308
0.0553846153846,85308
0.0103507763082,85308
0.0,85308
0.0407292474787,85308
0.0,85308
0.0,85308
0.425171177046,85308
0.210826210826,85308
0.00747330960854,85308
0.0,85308
0.474366529169,85308
0.348837209302,85308
0.0213219616205,85308
0.142694063927,85308
0.0475737392959,85308
0.0330275229358,85308
0.0344827586207,85308
0.704347826087,85308
0.294341894061,85308
0.0282195997948,85308
0.184253511924,85308
1.01612903226,85308
0.0,85308
0.0,85308
0.0,85308
0.0,85308
0.015625,85308
0.0,85308
0.0360057609217,85308
0.0173611111111,85308
0.104985812728,85308
0.0296052631579,85308
0.0290858725762,85308
0.0,85308
0.0307692307692,85308
0.0656793303284,85308
0.0,85308
0.0378890392422,85308
0.0,85308
0.00459317585302,85308
0.0619012527634,85308
0.205569461827,85308
0.0740585774059,85308
0.346515486726,85308
0.0151791135398,85308
0.200846660395,85308
0.0497967479675,85308
0.0658716638274,85308
0.11355115158,85308
0.125212947189,85308
0.0905172413793,85308
0.0177457098284,85308
0.130718954248,85308
0.394039735099,85308
0.0,85308
0.0,85308
0.0,85308
0.0,85308
0.0,85308
0.0,85308
0.249697702539,85308
0.398076923077,85308
0.0264830508475,85308
0.218902865129,85308
0.0,85308
0.120569725075,85308
0.127450980392,85308
0.0,85308
0.166456228956,85308
0.0765550239234,85308
0.0208333333333,85308
2.68965517241,85308
0.00482392667631,85308
0.0110905730129,85308
0.0,85308
0.0787083753784,85308
0.479717813051,85308
0.0,85308
0.147547628699,85308
0.255471956224,85308
0.0750329815303,85308
0.0231712857792,85308
7.5,85308
0.627530364372,85308
0.0,85308
0.107245854362,85308
0.329317269076,85308
0.0249068112504,85308
0.0,85308
0.141107761869,85308
0.0199004975124,85308
0.0267430754537,85308
0.0,85308
0.128347754429,85308
1.18644957983,85308
0.0,85308
0.159292035398,85308
0.35169653069,85308
0.088093966898,85308
0.0315500685871,85308
0.0,85308
0.375,85308
0.0,85308
0.0,85308
0.0,85308
0.0379506641366,85308
0.0369799691834,85308
0.0,85308
0.720848056537,85308
0.0880503144654,85308
0.0,85308
0.119223933649,85308
0.0,85308
0.0102796052632,85308
0.415373244642,85308
0.287034185402,85308
0.923076923077,85308
0.0263984915148,85308
0.0,85308
0.0176918889494,85308
0.326055312955,85308
0.0,85308
0.0,85308
3.63829787234,85308
0.0124269005848,85308
0.317333333333,85308
0.159770585825,85308
0.0578392142597,85308
0.151773439648,85308
0.0,85308
0.827433628319,85308
0.0,85308
0.0109769484083,85308
0.0,85308
0.139392744479,85308
0.0,85308
0.0135542168675,85308
0.056654676259,85308
0.107789855072,85308
0.0462147887324,85308
0.102056074766,85308
0.0,85308
0.103642508449,85308
0.0,85308
0.172413793103,85308
0.102115244347,85308
0.0777559055118,85308
0.275327771156,85308
0.087332808812,85308
0.0,85308
0.0329341317365,85308
0.0166773572803,85308
0.339622641509,85308
0.0176730486009,85308
0.16218155723,85308
0.306849315068,85308
0.0,85308
0.653631284916,85308
0.143529411765,85308
0.0,85308
0.104700854701,85308
0.173767605634,85308
0.0367472735894,85308
0.305930470348,85308
0.0,85308
0.0901991409606,85308
0.0251824817518,89121
0.0,89121
0.00893521965748,89121
0.0129429892142,89121
0.0,89121
0.0966010733453,89121
0.0,89121
0.0,89121
0.286136565179,89121
0.0,89121
0.334459459459,89121
0.0179282868526,89121
0.024236983842,89121
0.0819022457067,89121
0.364564987672,89121
0.121212121212,89121
0.831134564644,89121
0.176267281106,89121
0.0,89121
0.0,89121
0.0210444271239,89121
0.0258097165992,89121
0.0230446927374,89121
0.245728234337,89121
0.00666878374087,89121
0.0462962962963,89121
0.0,89121
0.0,89121
0.111921763428,89121
0.0,89121
0.0,89121
0.348979591837,89121
0.0237981913375,89121
0.0806451612903,89121
0.015710723192,89121
0.028,89121
0.0138824618232,89121
0.1125,89121
0.527131782946,89121
0.0249691738594,89121
0.870967741935,89121
0.0,89121
0.0,89121
0.0,89121
0.691588785047,89121
0.122399020808,89121
0.0451127819549,89121
0.409090909091,89121
0.0,89121
0.0739436619718,89121
0.0297246558198,89121
0.0,89121
0.413709677419,89121
0.0,89121
0.0367346938776,89121
0.0317286652079,89121
0.94375,89121
0.761212121212,89121
0.010078387458,89121
0.0166782487839,89121
0.0169573643411,89121
0.0213552361396,89121
0.0117964273677,89121
0.0,89121
0.0227272727273,89121
0.0,89121
0.0,89121
0.0,89121
0.00421762969211,89121
0.0,89121
0.0106534090909,89121
0.108417608566,89121
0.0190961171229,89121
0.105388272583,89121
0.0257247856268,89121
0.0208488458675,89121
0.0466294982261,89121
0.137086903305,89121
0.0196428571429,89121
0.00838248990997,89121
0.183291770574,89121
0.0260162601626,89121
0.0189873417722,89121
0.0147058823529,89121
0.0,89121
0.0184804928131,89121
0.487804878049,89121
2.60526315789,89121
0.0805493689681,89121
0.079333986288,89121
0.0,89121
0.0892608089261,89121
0.0213195691203,89121
0.0176125244618,89121
0.0361890694239,89121
0.0,89121
0.00975081256771,89121
0.0171161825726,89121
0.630948578729,89121
0.0145208131655,89121
0.54754601227,89121
0.0212858384014,89121
0.0,89121
0.141324626866,89121
0.164921465969,89121
0.00344234079174,89121
0.032541322314,89121
0.0,89121
0.0,89121
0.09296875,89121
0.0212916962385,89121
0.0302297460701,89121
0.124800425758,89121
0.0,89121
1.37037037037,89121
0.0877742946708,89121
0.0444915254237,89121
0.0181213017751,89121
0.0,89121
0.0,89121
0.119428969359,89121
0.0,89121
0.0,89121
0.0388571428571,89121
0.0159717552118,89121
0.0167773505767,89121
0.153795596451,89121
0.0,89121
0.0227827502034,89121
0.109987554449,89121
0.0772200772201,89121
0.0278475711893,89121
0.130434782609,89121
0.105210420842,89121
0.010165184244,89121
0.34889203206,89121
0.0,89121
0.0672897196262,89121
0.181041844577,89121
0.0779220779221,89121
0.0685185185185,89121
0.063339731286,89121
0.141700404858,89121
0.0388083104665,89121
0.021327014218,89121
0.0490056818182,89121
0.457142857143,89121
0.0261845386534,89121
0.0409482758621,89121
0.0,89121
0.290551181102,89121
0.0,89121
0.0134428678118,89121
0.0378787878788,89121
0.0,89121
0.362068965517,89121
0.0212104072398,89121
0.151515151515,89121
1.52542372881,89121
0.0126984126984,89121
0.0,89121
0.0661507738392,89121
0.0,89121
0.627450980392,28277
0.0848076923077,28277
0.110599078341,28277
0.0,28277
0.0418743768694,28277
0.0,28277
0.0332922318126,28277
0.0141158989599,28277
0.0,28277
0.0677419354839,28277
0.0,28277
0.0269179004038,28277
0.0629921259843,28277
0.0,28277
0.0,28277
0.036250647333,28277
0.363461538462,28277
0.0260475651189,28277
0.0162601626016,28277
0.0358361774744,28277
0.0,28277
0.0,28277
0.139579349904,28277
0.0769230769231,28277
0.0946635730858,28277
0.0200246457178,28277
0.0,28277
0.0,28277
0.0686274509804,28277
0.029920212766,28277
0.395304568528,28277
0.0492424242424,28277
0.32703777336,28277
0.0,28277
0.0985401459854,28277
0.087600507829,28277
0.00882352941176,28277
0.0,28277
0.0,28277
0.0251798561151,28277
0.368292682927,28277
0.0285804020101,28277
0.049008168028,28277
0.0413793103448,28277
0.0,28277
0.0705218617772,28277
0.20451843044,28277
0.349112426036,28277
0.092803030303,28277
0.211376640862,28277
0.0282975810132,28277
0.180622009569,28277
0.0366938472943,28277
0.0398138572906,28277
0.0,28277
0.386538461538,28277
0.157156220767,28277
0.367073170732,28277
0.225074037512,28277
0.062941554271,28277
0.0,28277
0.0,28277
0.0559360730594,28277
0.0,28277
0.394415357766,28277
0.0,28277
0.102857142857,28277
0.0,28277
0.0574354407836,28277
0.073191133417,28277
0.184461067664,28277
0.0,28277
0.0603944124897,28277
0.0128068303095,28277
0.0,28277
0.0516332982086,28277
0.0,28277
0.124134948097,28277
1.82954545455,28277
0.381282495667,28277
0.222071767095,28277
0.0,28277
0.052380952381,28277
0.026397515528,28277
0.0269511510387,28277
0.122367898292,28277
0.110470941884,28277
0.0,28277
0.304911323329,28277
0.162072767365,28277
0.0448262980949,28277
0.0115163147793,28277
0.0,28277
0.0618101545254,28277
0.0141969831411,28277
0.10741989882,28277
0.175278219396,28277
0.0,28277
0.0,28277
0.222222222222,28277
0.187669990934,28277
0.0814371257485,28277
0.0,28277
0.107082984074,28277
0.0256797583082,28277
0.154109589041,28277
0.0,28277
0.00712377560107,28277
0.0141806722689,28277
0.361732508329,28277
0.130325814536,28277
0.0425414364641,28277
0.0287162162162,28277
0.195679796696,28277
0.0290155440415,28277
0.489988221437,28277
0.0151079136691,28277
0.0228658536585,28277
0.0,28277
0.0286885245902,28277
0.317524580682,28277
0.038824181919,28277
0.0,28277
0.0,28277
0.464435146444,28277
0.326704545455,28277
0.0,28277
1.77611940299,28277
0.0275119617225,28277
0.0147835269271,28277
0.327132486388,28277
0.0220588235294,28277
0.232704402516,28277
0.320235148515,28277
0.0,28277
0.0322209436133,28277
0.407407407407,28277
0.0,28277
0.0479564032698,28277
0.279220779221,28277
0.388495992456,28277
0.019550342131,28277
0.147095179234,28277
0.0683630839347,28277
0.157700810612,28277
0.0,28277
0.122130394858,28277
1.55656108597,28277
0.0105676328502,28277
0.0,28277
1.7,28277
0.304483837331,28277
0.0,28277
0.0,28277
0.0,28277
0.02,28277
0.0222693531283,28277
0.0185887708649,28277
1.14285714286,28277
0.23752151463,28277
0.0,28277
0.622572815534,28277
0.0666196686641,28277
0.0397476340694,28277
0.0294117647059,28277
0.187347931873,28277
0.227482195224,28277
0.121760738374,28277
0.0532150776053,28277
0.0,28277
0.0934466019417,28277
0.0545154185022,28277
0.155144256941,28277
0.0,28277
0.032967032967,28277
0.352430555556,28277
0.0112930547713,28277
0.0440180586907,28277
0.0906200317965,28277
0.0134392180819,28277
0.0,28277
0.0113430127042,28277
0.0,28277
0.321933962264,28277
0.022630834512,28277
0.459595959596,28277
0.132799084144,28277
0.0,28277
0.311377245509,28277
0.0430364614465,28277
0.0277044854881,28277
0.222530864198,28277
0.114671814672,89108
0.00707547169811,89108
0.0543689320388,89108
0.155771905424,89108
0.0,89108
0.0,89108
0.0406504065041,89108
0.126168224299,89108
0.0374414976599,89108
0.0,89108
0.0998293515358,89108
0.014537321778,89108
0.0121852152721,89108
0.0136698212408,89108
0.0,89108
0.149910233393,89108
0.0,89108
0.0106761565836,89108
0.0685714285714,89108
0.0262980445044,89108
0.018192844148,89108
0.0441176470588,89108
0.0,89108
0.0,89108
0.0,89108
0.0116822429907,89108
1.00448430493,89108
2.10106382979,89108
0.0126883425852,89108
0.047619047619,89108
0.0,89108
0.0357873210634,89108
0.0343373493976,89108
0.0554755043228,89108
0.0,89108
0.0,89108
0.0382978723404,89108
0.282487309645,89108
0.0,89108
0.0,89108
0.0184911242604,89108
0.0280474649407,89108
0.0463840399002,89108
0.00714285714286,89108
0.139756944444,89108
0.138464551508,89108
0.0,89108
0.049591280654,89108
0.0,89108
0.0,89108
0.0,89108
0.114268440145,89108
0.243243243243,89108
0.0154639175258,89108
0.145908389089,89108
0.0355029585799,89108
0.0,89108
0.0,89108
0.0298672566372,89108
0.00356718192628,89108
0.010480349345,89108
0.0780201342282,89108
0.0,89108
0.0471698113208,89108
0.464252553389,89108
0.00696864111498,89108
0.189398451459,89108
0.0,89108
0.0,89108
0.217494089835,89108
0.0,89108
0.079283887468,89108
0.02,89108
0.0,89108
0.10872954014,89108
0.0296479308215,89108
0.0,89108
0.014742014742,89108
0.0993284834919,89108
0.0803921568627,89108
0.0176962676963,89108
0.0,89108
0.816279069767,89108
0.0,89108
0.0,89108
0.0330812854442,89108
0.0925925925926,89108
0.0154411764706,89108
0.596112311015,89108
0.0524344569288,89108
0.233086419753,89108
0.00744047619048,89108
0.00966650555824,89108
0.0203432930706,89115
0.128235858102,89115
0.0473684210526,89115
0.0224646983312,89115
1.09756097561,89115
0.0281531531532,89115
0.0,89115
0.00853242320819,89115
0.0,89115
0.00863588297497,89115
0.0483050847458,89115
0.113627924248,89115
0.375189107413,89115
0.0,89115
0.10989010989,89115
0.0434782608696,89115
0.0216567406605,89115
0.0195758564437,89115
0.0650943396226,89115
0.0,89115
0.00491803278689,89115
0.0220588235294,89115
0.0536240424278,89115
0.0194805194805,89115
0.0050641458474,89115
0.0045871559633,89115
0.0,89115
0.0465076660988,89115
0.0,89115
0.00597213005972,89115
0.0366795366795,89115
0.0140186915888,89115
0.00885328836425,89115
0.0411792232101,89115
0.014290201005,89115
0.0827814569536,89115
0.0,89115
0.0647123893805,89115
0.102759276879,89115
0.0367847411444,89115
0.0122699386503,89115
0.0127931769723,89115
0.0232249502322,89115
0.0170092133239,89115
0.0954580446497,89115
0.0348837209302,89115
0.0,89115
0.0829918032787,89115
0.00541516245487,89115
0.126042456406,89115
0.031007751938,89115
0.0,89115
0.0209030100334,89115
0.253968253968,89115
0.035103510351,89115
0.0,89115
0.016592920354,85301
0.116379310345,85301
0.00831485587583,85301
0.0194174757282,85301
0.0,85301
0.111111111111,85301
0.00999629766753,85301
0.013015551048,85301
0.0186567164179,85301
0.0333333333333,85301
0.0065703022339,85301
0.0621848739496,85301
0.0,85301
0.0369458128079,85301
0.0,85301
0.00434467776973,85301
0.0,85301
0.0632302405498,85301
0.0067007019783,85301
0.0882905447714,85301
0.0470957613815,85301
0.0462555066079,85301
0.060861423221,85301
0.159898477157,85301
0.0675,85301
0.00699533644237,85301
0.499696785931,85301
0.0135059088351,85301
0.0,85301
0.0210336538462,85301
0.0237226277372,85301
0.036797274276,85301
0.00887573964497,85301
0.449438202247,85301
0.189655172414,85301
0.0796193129062,85301
0.0110899873257,85301
0.0317848410758,85301
0.00796540737369,85301
0.0634920634921,85301
0.0223239839725,85301
0.0139470013947,85301
0.0422475707647,85301
0.166666666667,85301
0.118411552347,85301
0.0907498248073,85301
0.0,85301
0.0,85301
0.139373970346,85301
0.061783756851,85301
0.0170969993022,85301
0.0555555555556,85301
0.0,85301
0.0320855614973,85301
0.0582761998041,85301
0.0,85301
0.00898876404494,85301
0.0,85301
0.0665859564165,85301
0.0051724137931,85301
0.0701754385965,85301
0.0210604558969,85301
0.0115559224102,85301
0.0514563106796,85301
0.0189644792294,85301
0.0179640718563,85301
0.00842696629213,85301
0.0585004775549,85301
0.293918918919,85301
0.35847917924,85301
0.0128558310376,85301
0.283564814815,85301
0.0651364764268,85301
0.0420560747664,85301
0.697986577181,85301
0.116236162362,85301
0.016368286445,85301
0.508979747803,85301
0.235294117647,85301
0.189458689459,85301
0.0,85301
0.0141509433962,85301
0.00501432664756,85301
0.0109449106166,85301
0.050333846944,85301
0.0145566828408,85301
0.0125089349535,85301
0.0133663366337,85301
0.0411160058737,85301
0.0357713190674,85301
0.759894459103,85301
0.0666181288679,85301
0.0104287369641,85301
0.134656883902,85301
0.00447570332481,85301
0.0,85301
0.0,85301
0.13437849944,85301
0.00747011952191,85301
0.0151384083045,85301
0.0,85301
0.11266874351,85301
0.221486038807,85301
0.0,85345
0.0695134061569,85345
0.0678886625933,85345
0.00545702592087,85345
0.0260416666667,85345
0.0416666666667,85345
0.00373134328358,85345
0.00732779677577,85345
0.0,85345
0.0637813211845,85345
0.864864864865,85345
0.0927835051546,85345
0.0302593659942,85345
0.0126811594203,85345
0.0327442827443,85345
0.154046997389,85345
1.43431635389,85345
0.229965818458,85345
0.0152187698161,85345
0.209650582363,85345
0.0,85345
0.0,85345
0.0,85345
0.0666957279861,85345
0.0966048302415,85345
0.0234680573664,85345
0.035046728972,85345
0.0770642201835,85345
0.0132450331126,85345
0.00883392226148,85345
0.0627099664054,85345
0.00988793671721,85345
0.123127035831,85345
0.0253164556962,85345
0.0,85345
0.0301724137931,85345
0.0390243902439,85345
0.75,85345
2.75,85345
0.0,85345
0.0272727272727,85345
0.0114329268293,85345
0.157894736842,85345
0.0250996015936,85345
0.00314300680985,85345
1.28571428571,85345
0.363636363636,85345
0.0621621621622,85345
0.026878015162,85345
0.0445728435823,85345
0.0540540540541,85345
0.075632183908,85345
0.391866913124,85345
0.109594540345,85345
0.0334615384615,85345
0.0334075723831,85345
0.0139146567718,85345
0.0148026315789,85345
0.0182481751825,85345
0.233804914371,85345
0.0159216166565,85345
0.0625630676085,85345
0.0168302945302,85345
0.0,85345
0.035675282126,85345
0.0687285223368,85345
0.0261927034612,85345
0.0,85345
0.0491510277033,85345
0.0,85345
2.45,85345
0.0549450549451,85345
0.0724637681159,85345
0.0,85345
0.0,85345
0.047276001801,85345
0.337184424476,85345
0.0,85345
0.0105596620908,85345
0.0828877005348,85345
0.0,85345
0.0869565217391,85345
0.046875,85345
0.147737765466,85345
0.0,85345
0.0103734439834,85345
0.0,85204
0.0582793709528,85204
0.480686695279,85204
0.124165554072,85204
0.0422276621787,85204
0.0,85204
0.5810546875,85204
0.0931161647203,85204
0.111059044049,85204
0.188461538462,85204
0.0,85204
0.0188087774295,85204
0.0556715379262,85204
0.114084507042,85204
0.0,85204
0.126707650273,85204
0.0558848433531,85204
0.174035087719,85204
0.525490196078,85204
0.51376146789,85204
0.0,85204
0.0560081466395,85204
0.0,85204
1.66583541147,85204
0.114379084967,85204
0.0211466165414,85204
0.0440528634361,85204
0.0,85204
0.0,85204
0.0096256684492,85204
0.201337557198,85204
0.0498760842627,85204
0.125122189638,85204
0.00946870068385,85204
0.163595505618,85204
0.0163678877631,85204
0.127122641509,85204
0.0,85204
0.00942684766214,85204
0.0649350649351,85204
0.160094637224,85204
0.0,85204
0.0,85204
0.200772200772,85204
0.00636653024102,85204
0.0829392506366,85204
0.0,85204
0.0210828941064,85204
1.10810810811,85204
0.0173410404624,85204
0.0,85204
0.0698503207413,85204
0.0,85204
0.0,85204
0.0675230566535,85204
0.0761346998536,85204
0.117962466488,85204
0.0,85204
0.169176882662,85204
0.0,85204
0.157502660518,85204
0.0,85204
0.180203045685,85204
0.152539464653,85204
