success_metric,2016_02
0.0740585774059,135
0.346515486726,135
0.0151791135398,135
0.200846660395,135
0.0497967479675,135
0.0658716638274,135
0.11355115158,135
0.125212947189,135
0.0905172413793,135
0.0177457098284,135
0.130718954248,135
0.394039735099,135
0.0,135
0.0,135
0.0,135
0.0,135
0.0,135
0.0,135
0.249697702539,135
0.398076923077,135
0.0264830508475,135
0.218902865129,135
0.0,135
0.120569725075,135
0.127450980392,135
0.0,135
0.166456228956,135
0.0765550239234,135
0.0208333333333,135
2.68965517241,135
0.00482392667631,135
0.0110905730129,135
0.0,135
0.0787083753784,135
0.479717813051,135
0.0,135
0.147547628699,135
0.255471956224,135
0.0750329815303,135
0.0231712857792,135
7.5,135
0.627530364372,135
0.0,135
0.107245854362,135
0.329317269076,135
0.0249068112504,135
0.0,135
0.141107761869,135
0.0199004975124,135
0.0267430754537,135
0.0,135
0.128347754429,135
1.18644957983,135
0.0,135
0.159292035398,135
0.35169653069,135
0.088093966898,135
0.0315500685871,135
0.0,135
0.375,135
0.0,135
0.0,135
0.0,135
0.0379506641366,135
0.0369799691834,135
0.0,135
0.720848056537,135
0.0880503144654,135
0.0,135
0.119223933649,135
0.0,135
0.0102796052632,135
0.415373244642,135
0.287034185402,135
0.923076923077,135
0.0263984915148,135
0.0,135
0.0176918889494,135
0.326055312955,135
0.0,135
0.0,135
3.63829787234,135
0.0124269005848,135
0.317333333333,135
0.159770585825,135
0.0578392142597,135
0.151773439648,135
0.0,135
0.827433628319,135
0.0,135
0.0109769484083,135
0.0,135
0.139392744479,135
0.0,135
0.0135542168675,135
0.056654676259,135
0.107789855072,135
0.0462147887324,135
0.102056074766,135
0.0,135
0.103642508449,135
0.0,135
0.172413793103,135
0.102115244347,135
0.0777559055118,135
0.275327771156,135
0.087332808812,135
0.0,135
0.0329341317365,135
0.0166773572803,135
0.339622641509,135
0.0176730486009,135
0.16218155723,135
0.306849315068,135
0.0,135
0.653631284916,135
0.143529411765,135
0.0,135
0.104700854701,135
0.173767605634,135
0.0367472735894,135
0.305930470348,135
0.0,135
0.0901991409606,135
0.0251824817518,91
0.0,91
0.00893521965748,91
0.0129429892142,91
0.0,91
0.0966010733453,91
0.0,91
0.0,91
0.286136565179,91
0.0,91
0.334459459459,91
0.0179282868526,91
0.024236983842,91
0.0819022457067,91
0.364564987672,91
0.121212121212,91
0.831134564644,91
0.176267281106,91
0.0,91
0.0,91
0.0210444271239,91
0.0258097165992,91
0.0230446927374,91
0.245728234337,91
0.00666878374087,91
0.0462962962963,91
0.0,91
0.0,91
0.111921763428,91
0.0,91
0.0,91
0.348979591837,91
0.0237981913375,91
0.0806451612903,91
0.015710723192,91
0.028,91
0.0138824618232,91
0.1125,91
0.527131782946,91
0.0249691738594,91
0.870967741935,91
0.0,91
0.0,91
0.0,91
0.691588785047,91
0.122399020808,91
0.0451127819549,91
0.409090909091,91
0.0,91
0.0739436619718,91
0.0297246558198,91
0.0,91
0.413709677419,91
0.0,91
0.0367346938776,91
0.0317286652079,91
0.94375,91
0.761212121212,91
0.010078387458,91
0.0166782487839,91
0.0169573643411,91
0.0213552361396,91
0.0117964273677,91
0.0,91
0.0227272727273,91
0.0,91
0.0,91
0.0,91
0.00421762969211,91
0.0,91
0.0106534090909,91
0.108417608566,91
0.0190961171229,91
0.105388272583,91
0.0257247856268,91
0.0208488458675,91
0.0466294982261,91
0.137086903305,91
0.0196428571429,91
0.00838248990997,91
0.183291770574,91
0.0260162601626,91
0.0189873417722,91
0.0147058823529,91
0.0,91
0.0184804928131,91
0.487804878049,91
2.60526315789,91
0.0805493689681,91
0.079333986288,91
0.0,91
0.0892608089261,91
0.0213195691203,91
0.0176125244618,91
0.0361890694239,91
0.0,91
0.00975081256771,91
0.0171161825726,91
0.630948578729,91
0.0145208131655,91
0.54754601227,91
0.0212858384014,91
0.0,91
0.141324626866,91
0.164921465969,91
0.00344234079174,91
0.032541322314,91
0.0,91
0.0,91
0.09296875,91
0.0212916962385,91
0.0302297460701,91
0.124800425758,91
0.0,91
1.37037037037,91
0.0877742946708,91
0.0444915254237,91
0.0181213017751,91
0.0,91
0.0,91
0.119428969359,91
0.0,91
0.0,91
0.0388571428571,91
0.0159717552118,91
0.0167773505767,91
0.153795596451,91
0.0,91
0.0227827502034,91
0.109987554449,91
0.0772200772201,91
0.0278475711893,91
0.130434782609,91
0.105210420842,91
0.010165184244,91
0.34889203206,91
0.0,91
0.0672897196262,91
0.181041844577,91
0.0779220779221,91
0.0685185185185,91
0.063339731286,91
0.141700404858,91
0.0388083104665,91
0.021327014218,91
0.0490056818182,91
0.457142857143,91
0.0261845386534,91
0.0409482758621,91
0.0,91
0.290551181102,91
0.0,91
0.0134428678118,91
0.0378787878788,91
0.0,91
0.362068965517,91
0.0212104072398,91
0.151515151515,91
1.52542372881,91
0.0126984126984,91
0.0,91
0.0661507738392,91
0.0,91
0.627450980392,126
0.0848076923077,126
0.110599078341,126
0.0,126
0.0418743768694,126
0.0,126
0.0332922318126,126
0.0141158989599,126
0.0,126
0.0677419354839,126
0.0,126
0.0269179004038,126
0.0629921259843,126
0.0,126
0.0,126
0.036250647333,126
0.363461538462,126
0.0260475651189,126
0.0162601626016,126
0.0358361774744,126
0.0,126
0.0,126
0.139579349904,126
0.0769230769231,126
0.0946635730858,126
0.0200246457178,126
0.0,126
0.0,126
0.0686274509804,126
0.029920212766,126
0.395304568528,126
0.0492424242424,126
0.32703777336,126
0.0,126
0.0985401459854,126
0.087600507829,126
0.00882352941176,126
0.0,126
0.0,126
0.0251798561151,126
0.368292682927,126
0.0285804020101,126
0.049008168028,126
0.0413793103448,126
0.0,126
0.0705218617772,126
0.20451843044,126
0.349112426036,126
0.092803030303,126
0.211376640862,126
0.0282975810132,126
0.180622009569,126
0.0366938472943,126
0.0398138572906,126
0.0,126
0.386538461538,126
0.157156220767,126
0.367073170732,126
0.225074037512,126
0.062941554271,126
0.0,126
0.0,126
0.0559360730594,126
0.0,126
0.394415357766,126
0.0,126
0.102857142857,126
0.0,126
0.0574354407836,126
0.073191133417,126
0.184461067664,126
0.0,126
0.0603944124897,126
0.0128068303095,126
0.0,126
0.0516332982086,126
0.0,126
0.124134948097,126
1.82954545455,126
0.381282495667,126
0.222071767095,126
0.0,126
0.052380952381,126
0.026397515528,126
0.0269511510387,126
0.122367898292,126
0.110470941884,126
0.0,126
0.304911323329,126
0.162072767365,126
0.0448262980949,126
0.0115163147793,126
0.0,126
0.0618101545254,126
0.0141969831411,126
0.10741989882,126
0.175278219396,126
0.0,126
0.0,126
0.222222222222,126
0.187669990934,126
0.0814371257485,126
0.0,126
0.107082984074,126
0.0256797583082,126
0.154109589041,126
0.0,126
0.00712377560107,126
0.0141806722689,126
0.361732508329,126
0.130325814536,126
0.0425414364641,126
0.0287162162162,126
0.195679796696,126
0.0290155440415,126
0.489988221437,126
0.0151079136691,126
0.0228658536585,126
0.0,126
0.0286885245902,126
0.317524580682,126
0.038824181919,126
0.0,126
0.0,126
0.464435146444,126
0.326704545455,126
0.0,126
1.77611940299,126
0.0275119617225,126
0.0147835269271,126
0.327132486388,126
0.0220588235294,126
0.232704402516,126
0.320235148515,126
0.0,126
0.0322209436133,126
0.407407407407,126
0.0,126
0.0479564032698,126
0.279220779221,126
0.388495992456,126
0.019550342131,126
0.147095179234,126
0.0683630839347,126
0.157700810612,126
0.0,126
0.122130394858,126
1.55656108597,126
0.0105676328502,126
0.0,126
1.7,126
0.304483837331,126
0.0,126
0.0,126
0.0,126
0.02,126
0.0222693531283,126
0.0185887708649,126
1.14285714286,126
0.23752151463,126
0.0,126
0.622572815534,126
0.0666196686641,126
0.0397476340694,126
0.0294117647059,126
0.187347931873,126
0.227482195224,126
0.121760738374,126
0.0532150776053,126
0.0,126
0.0934466019417,126
0.0545154185022,126
0.155144256941,126
0.0,126
0.032967032967,126
0.352430555556,126
0.0112930547713,126
0.0440180586907,126
0.0906200317965,126
0.0134392180819,126
0.0,126
0.0113430127042,126
0.0,126
0.321933962264,126
0.022630834512,126
0.459595959596,126
0.132799084144,126
0.0,126
0.311377245509,126
0.0430364614465,126
0.0277044854881,126
0.222530864198,126
0.114671814672,103
0.00707547169811,103
0.0543689320388,103
0.155771905424,103
0.0,103
0.0,103
0.0406504065041,103
0.126168224299,103
0.0374414976599,103
0.0,103
0.0998293515358,103
0.014537321778,103
0.0121852152721,103
0.0136698212408,103
0.0,103
0.149910233393,103
0.0,103
0.0106761565836,103
0.0685714285714,103
0.0262980445044,103
0.018192844148,103
0.0441176470588,103
0.0,103
0.0,103
0.0,103
0.0116822429907,103
1.00448430493,103
2.10106382979,103
0.0126883425852,103
0.047619047619,103
0.0,103
0.0357873210634,103
0.0343373493976,103
0.0554755043228,103
0.0,103
0.0,103
0.0382978723404,103
0.282487309645,103
0.0,103
0.0,103
0.0184911242604,103
0.0280474649407,103
0.0463840399002,103
0.00714285714286,103
0.139756944444,103
0.138464551508,103
0.0,103
0.049591280654,103
0.0,103
0.0,103
0.0,103
0.114268440145,103
0.243243243243,103
0.0154639175258,103
0.145908389089,103
0.0355029585799,103
0.0,103
0.0,103
0.0298672566372,103
0.00356718192628,103
0.010480349345,103
0.0780201342282,103
0.0,103
0.0471698113208,103
0.464252553389,103
0.00696864111498,103
0.189398451459,103
0.0,103
0.0,103
0.217494089835,103
0.0,103
0.079283887468,103
0.02,103
0.0,103
0.10872954014,103
0.0296479308215,103
0.0,103
0.014742014742,103
0.0993284834919,103
0.0803921568627,103
0.0176962676963,103
0.0,103
0.816279069767,103
0.0,103
0.0,103
0.0330812854442,103
0.0925925925926,103
0.0154411764706,103
0.596112311015,103
0.0524344569288,103
0.233086419753,103
0.00744047619048,103
0.00966650555824,103
0.0203432930706,91
0.128235858102,91
0.0473684210526,91
0.0224646983312,91
1.09756097561,91
0.0281531531532,91
0.0,91
0.00853242320819,91
0.0,91
0.00863588297497,91
0.0483050847458,91
0.113627924248,91
0.375189107413,91
0.0,91
0.10989010989,91
0.0434782608696,91
0.0216567406605,91
0.0195758564437,91
0.0650943396226,91
0.0,91
0.00491803278689,91
0.0220588235294,91
0.0536240424278,91
0.0194805194805,91
0.0050641458474,91
0.0045871559633,91
0.0,91
0.0465076660988,91
0.0,91
0.00597213005972,91
0.0366795366795,91
0.0140186915888,91
0.00885328836425,91
0.0411792232101,91
0.014290201005,91
0.0827814569536,91
0.0,91
0.0647123893805,91
0.102759276879,91
0.0367847411444,91
0.0122699386503,91
0.0127931769723,91
0.0232249502322,91
0.0170092133239,91
0.0954580446497,91
0.0348837209302,91
0.0,91
0.0829918032787,91
0.00541516245487,91
0.126042456406,91
0.031007751938,91
0.0,91
0.0209030100334,91
0.253968253968,91
0.035103510351,91
0.0,91
0.016592920354,83
0.116379310345,83
0.00831485587583,83
0.0194174757282,83
0.0,83
0.111111111111,83
0.00999629766753,83
0.013015551048,83
0.0186567164179,83
0.0333333333333,83
0.0065703022339,83
0.0621848739496,83
0.0,83
0.0369458128079,83
0.0,83
0.00434467776973,83
0.0,83
0.0632302405498,83
0.0067007019783,83
0.0882905447714,83
0.0470957613815,83
0.0462555066079,83
0.060861423221,83
0.159898477157,83
0.0675,83
0.00699533644237,83
0.499696785931,83
0.0135059088351,83
0.0,83
0.0210336538462,83
0.0237226277372,83
0.036797274276,83
0.00887573964497,83
0.449438202247,83
0.189655172414,83
0.0796193129062,83
0.0110899873257,83
0.0317848410758,83
0.00796540737369,83
0.0634920634921,83
0.0223239839725,83
0.0139470013947,83
0.0422475707647,83
0.166666666667,83
0.118411552347,83
0.0907498248073,83
0.0,83
0.0,83
0.139373970346,83
0.061783756851,83
0.0170969993022,83
0.0555555555556,83
0.0,83
0.0320855614973,83
0.0582761998041,83
0.0,83
0.00898876404494,83
0.0,83
0.0665859564165,83
0.0051724137931,83
0.0701754385965,83
0.0210604558969,83
0.0115559224102,83
0.0514563106796,83
0.0189644792294,83
0.0179640718563,83
0.00842696629213,83
0.0585004775549,83
0.293918918919,83
0.35847917924,83
0.0128558310376,83
0.283564814815,83
0.0651364764268,83
0.0420560747664,83
0.697986577181,83
0.116236162362,83
0.016368286445,83
0.508979747803,83
0.235294117647,83
0.189458689459,83
0.0,83
0.0141509433962,83
0.00501432664756,83
0.0109449106166,83
0.050333846944,83
0.0145566828408,83
0.0125089349535,83
0.0133663366337,83
0.0411160058737,83
0.0357713190674,83
0.759894459103,83
0.0666181288679,83
0.0104287369641,83
0.134656883902,83
0.00447570332481,83
0.0,83
0.0,83
0.13437849944,83
0.00747011952191,83
0.0151384083045,83
0.0,83
0.11266874351,83
0.221486038807,83
0.0,111
0.0695134061569,111
0.0678886625933,111
0.00545702592087,111
0.0260416666667,111
0.0416666666667,111
0.00373134328358,111
0.00732779677577,111
0.0,111
0.0637813211845,111
0.864864864865,111
0.0927835051546,111
0.0302593659942,111
0.0126811594203,111
0.0327442827443,111
0.154046997389,111
1.43431635389,111
0.229965818458,111
0.0152187698161,111
0.209650582363,111
0.0,111
0.0,111
0.0,111
0.0666957279861,111
0.0966048302415,111
0.0234680573664,111
0.035046728972,111
0.0770642201835,111
0.0132450331126,111
0.00883392226148,111
0.0627099664054,111
0.00988793671721,111
0.123127035831,111
0.0253164556962,111
0.0,111
0.0301724137931,111
0.0390243902439,111
0.75,111
2.75,111
0.0,111
0.0272727272727,111
0.0114329268293,111
0.157894736842,111
0.0250996015936,111
0.00314300680985,111
1.28571428571,111
0.363636363636,111
0.0621621621622,111
0.026878015162,111
0.0445728435823,111
0.0540540540541,111
0.075632183908,111
0.391866913124,111
0.109594540345,111
0.0334615384615,111
0.0334075723831,111
0.0139146567718,111
0.0148026315789,111
0.0182481751825,111
0.233804914371,111
0.0159216166565,111
0.0625630676085,111
0.0168302945302,111
0.0,111
0.035675282126,111
0.0687285223368,111
0.0261927034612,111
0.0,111
0.0491510277033,111
0.0,111
2.45,111
0.0549450549451,111
0.0724637681159,111
0.0,111
0.0,111
0.047276001801,111
0.337184424476,111
0.0,111
0.0105596620908,111
0.0828877005348,111
0.0,111
0.0869565217391,111
0.046875,111
0.147737765466,111
0.0,111
0.0103734439834,111
0.0,127
0.0582793709528,127
0.480686695279,127
0.124165554072,127
0.0422276621787,127
0.0,127
0.5810546875,127
0.0931161647203,127
0.111059044049,127
0.188461538462,127
0.0,127
0.0188087774295,127
0.0556715379262,127
0.114084507042,127
0.0,127
0.126707650273,127
0.0558848433531,127
0.174035087719,127
0.525490196078,127
0.51376146789,127
0.0,127
0.0560081466395,127
0.0,127
1.66583541147,127
0.114379084967,127
0.0211466165414,127
0.0440528634361,127
0.0,127
0.0,127
0.0096256684492,127
0.201337557198,127
0.0498760842627,127
0.125122189638,127
0.00946870068385,127
0.163595505618,127
0.0163678877631,127
0.127122641509,127
0.0,127
0.00942684766214,127
0.0649350649351,127
0.160094637224,127
0.0,127
0.0,127
0.200772200772,127
0.00636653024102,127
0.0829392506366,127
0.0,127
0.0210828941064,127
1.10810810811,127
0.0173410404624,127
0.0,127
0.0698503207413,127
0.0,127
0.0,127
0.0675230566535,127
0.0761346998536,127
0.117962466488,127
0.0,127
0.169176882662,127
0.0,127
0.157502660518,127
0.0,127
0.180203045685,127
0.152539464653,127
0.0381263616558,127
0.0139794967381,127
0.125,127
0.585824081981,127
0.0205831903945,127
0.00783801436969,127
0.0486878453039,127
0.0,127
0.0109546165884,127
0.0580289193303,127
0.026170105687,127
0.901430842607,127
0.015037593985,127
0.0,127
0.0,127
0.100638977636,127
0.0123823675087,127
2.51298701299,127
0.0,127
0.501302083333,127
0.0,127
0.0,127
0.164184157075,127
0.0,127
0.188524590164,127
0.0773869346734,127
0.00689259046525,127
0.0177462289264,127
0.0214132762313,127
0.0223713646532,127
0.0172043010753,127
0.955294705295,127
0.0587639311044,127
0.0,127
0.361858190709,127
0.0359066427289,127
0.216130239521,127
0.0,127
0.0,127
0.10433244916,127
0.269646365422,127
0.0,127
0.0771028037383,127
0.093646713184,127
0.0,127
0.0497170573969,127
0.0470064324592,127
0.165389527458,127
0.529986052999,127
0.00684039087948,127
0.0157159487776,127
0.0,127
0.17089678511,127
0.0847665847666,127
0.0,127
0.111842105263,127
0.0469094922737,91
0.0148854961832,91
0.183908045977,91
0.0120274914089,91
0.00393855848759,91
0.0,91
0.0186263096624,91
0.00736222128734,91
0.0,91
0.027913994719,91
0.00983090837593,91
0.172923777019,91
0.00547902316844,91
0.0843806104129,91
0.0245022970904,91
0.0267111853088,91
0.0797872340426,91
0.0714285714286,91
0.0115178938708,91
0.0,91
0.0354412786657,91
0.135289323553,91
0.0149492792312,91
0.00836820083682,91
0.11355443403,91
0.0,91
0.0,131
0.17852185982,131
0.706140350877,131
0.0258564964447,131
0.30412371134,131
2.76923076923,131
0.0,131
0.0302648171501,131
0.0,131
0.0839483394834,131
1.03778337531,131
0.0,131
0.0,131
0.0,131
0.0351170568562,131
0.180055401662,131
0.335460346399,131
0.129977699904,131
0.194187582563,131
0.0,131
0.357100059916,131
0.0790322580645,131
0.324167872648,131
0.197764070933,131
0.648117839607,131
0.519459238017,131
0.0419052576783,131
0.0,131
1.07808564232,131
0.0531609195402,131
0.0372340425532,131
1.95652173913,131
0.0,131
0.187301587302,131
0.0298321939093,131
0.0,131
0.0549146285187,131
1.23360655738,131
0.0313725490196,131
0.0,131
0.521276595745,131
0.222934016656,131
1.55555555556,131
0.0,131
0.0326283987915,131
1.08529411765,131
1.50990752972,131
0.0,131
0.0424564063685,131
0.0,131
0.352655328011,131
2.08143322476,131
0.0731638418079,131
0.112235915493,131
0.871621621622,131
0.177470106986,131
1.11794871795,131
1.58840304183,131
0.0507552870091,131
0.0,131
0.0,131
0.0637544273908,131
0.206966520122,131
0.0396975425331,131
0.0,131
0.0,131
0.213824884793,131
0.822256568779,131
0.0261194029851,131
0.880913539967,131
0.351226505256,131
0.0,131
1.79133858268,131
0.0895548545391,131
0.0,131
0.122501063377,131
0.154935443565,131
0.0,131
0.314038589488,131
0.0,131
0.0667144906743,131
0.0,131
0.0,131
0.204748689485,131
0.040852929454,131
0.0528017241379,131
0.00993926007731,131
